propertyType,rooms,size,buildYear,cluster_100m,adj_price,cluster_1000m,avg_adjusted_sqm_price_100m,avg_adjusted_sqm_price_1000m
3,2.0,63,1939,4,2123356,0,33703,32232
3,2.0,65,2011,1,2780586,0,42777,44189
3,3.0,98,2014,0,4630940,0,47253,47731
3,3.0,110,1930,8,4903943,0,44580,40575
3,2.0,69,1890,1,2831142,0,41030,44189
3,3.0,61,1898,5,2932254,0,48068,45759
3,2.0,55,1898,3,2295247,0,41731,42193
3,3.0,112,1967,40,4266936,0,38097,34035
3,3.0,111,1879,5,5156723,0,46456,45759
3,2.0,106,1930,1,3417593,0,32240,44189
3,3.0,74,2022,0,4196157,0,56704,47731
3,3.0,71,1933,8,3640040,0,51267,40575
3,3.0,102,1960,4,3083923,0,30233,32232
3,2.0,63,1938,1,2477249,0,39320,44189
3,3.0,75,1891,1,2992922,0,39904,44189
3,3.0,56,2015,54,1794742,6,32048,29959
3,6.0,124,1900,5,5055611,0,40770,45759
3,2.0,71,2021,0,3367037,0,47422,47731
3,3.0,79,1900,5,5055611,0,63994,45759
3,3.0,79,1900,5,5055611,0,63994,45759
3,2.0,60,1936,1,2522750,0,42045,44189
3,2.0,60,1988,3,2305358,0,38422,42193
3,2.0,69,1905,5,2477249,0,35901,45759
3,3.0,94,2001,41,4954499,0,52706,48098
3,2.0,65,1937,8,2386248,0,36710,40575
3,2.0,58,1911,5,2421638,0,41752,45759
3,3.0,92,1985,2,4342770,0,47203,37211
3,2.0,58,1938,6,1835187,0,31641,35867
3,4.0,219,2017,0,12841253,0,58634,47731
3,2.0,68,1960,4,2017189,0,29664,32232
3,2.0,50,1896,5,2527805,0,50556,45759
3,2.0,70,1983,2,2527805,0,36111,37211
3,3.0,75,1969,2,2906976,0,38759,37211
3,3.0,83,1908,5,4404448,0,53064,45759
3,2.0,66,1935,30,1769464,0,26809,33085
3,4.0,101,2022,20,4777553,0,47302,51831
3,3.0,84,1894,5,4261880,0,50736,45759
3,2.0,55,2002,1,1951466,0,35480,44189
3,5.0,113,1960,4,2527805,0,22369,32232
3,3.0,92,1971,35,2098078,0,22804,25664
3,3.0,83,2023,16,3285136,0,39579,40642
3,3.0,76,1950,10,2527805,0,33259,31481
3,3.0,69,2023,5,3309403,0,47961,45759
3,4.0,96,1901,5,4802831,0,50029,45759
3,2.0,51,1930,1,1870576,0,36677,44189
3,3.0,146,1930,1,5586450,0,38262,44189
3,3.0,54,1901,1,2199191,0,40724,44189
3,2.0,63,1898,5,2932254,0,46542,45759
3,3.0,87,1930,1,3892821,0,44744,44189
3,3.0,69,2013,21,2603640,0,37733,47239
3,2.0,55,1896,5,2275025,0,41364,45759
3,3.0,84,1930,1,3372093,0,40143,44189
3,5.0,129,1900,76,4701718,0,36446,45213
3,2.0,51,1909,5,2173913,0,42624,45759
3,3.0,96,1986,2,3634984,0,37863,37211
3,3.0,85,1906,5,3791708,0,44607,45759
3,2.0,64,1930,1,2826086,0,44156,44189
3,3.0,92,1938,4,2628918,0,28574,32232
3,1.0,50,1936,3,2082912,0,41658,42193
3,4.0,115,2022,77,3437815,3,29893,31550
3,3.0,155,2022,13,12032355,0,77627,49653
3,3.0,97,1933,8,4752275,0,48991,40575
3,3.0,98,1930,8,4853387,0,49523,40575
3,2.0,71,2009,6,2300303,0,32398,35867
3,4.0,130,2019,3,6572295,0,50556,42193
3,3.0,93,2014,0,4550050,0,48925,47731
3,3.0,111,2022,20,6739130,0,60712,51831
3,2.0,56,1901,1,2199191,0,39270,44189
3,2.0,70,1960,32,1996966,0,28527,35933
3,6.0,131,1933,8,5053589,0,38576,40575
3,3.0,71,1909,1,2912032,0,41014,44189
3,1.0,86,2022,27,3134479,3,36446,31190
3,2.0,66,1945,4,2173913,0,32937,32232
3,2.0,68,1895,1,2704752,0,39775,44189
3,2.0,63,1945,75,2350859,0,37314,33902
3,4.0,161,2016,26,10364004,0,64372,46240
3,2.0,87,2017,0,3720930,0,42768,47731
3,4.0,97,1928,1,4044489,0,41695,44189
3,3.0,75,1948,10,2237108,0,29828,31481
3,2.0,66,1949,11,2118301,0,32095,34667
3,3.0,96,1969,1,3614762,0,37653,44189
3,2.0,54,1939,15,1870576,0,34640,37312
3,3.0,71,1900,1,3114256,0,43862,44189
3,3.0,69,1896,5,3210313,0,46525,45759
3,4.0,107,1880,3,3918099,0,36616,42193
3,5.0,132,2020,1,5864509,0,44427,44189
3,3.0,129,2016,0,4954499,0,38406,47731
3,3.0,112,2022,0,5813953,0,51910,47731
3,3.0,75,2017,1,3538928,0,47185,44189
3,4.0,104,1891,1,3387259,0,32569,44189
3,3.0,61,1901,5,2932254,0,48068,45759
3,2.0,66,1934,8,2123356,0,32171,40575
3,3.0,65,1898,5,3185035,0,49000,45759
3,1.0,50,1910,1,1971688,0,39433,44189
3,3.0,85,1901,5,3463094,0,40742,45759
3,3.0,62,1930,1,2755308,0,44439,44189
3,2.0,65,1988,24,2224469,0,34222,35713
3,2.0,45,1936,1,1971688,0,43814,44189
3,2.0,80,1997,60,3488372,0,43604,45454
3,2.0,56,1963,15,1817997,0,32464,37312
3,3.0,81,1920,1,3569261,0,44064,44189
3,3.0,72,1887,5,2527805,0,35108,45759
3,2.0,75,1975,78,2730030,0,36400,38935
3,1.0,51,1970,1,1921132,0,37668,44189
3,2.0,55,1890,1,2426693,0,44121,44189
3,2.0,63,2017,0,2881698,0,45741,47731
3,3.0,97,2016,26,4954499,0,51076,46240
3,3.0,85,1976,1,3589484,0,42228,44189
3,2.0,63,1901,1,2654196,0,42129,44189
3,2.0,54,1932,1,2173913,0,40256,44189
3,2.0,63,2017,0,2628918,0,41728,47731
3,2.0,73,1938,70,2527805,0,34626,31145
3,2.0,63,1936,1,2249747,0,35709,44189
3,3.0,85,1930,79,4042467,0,47558,47558
3,2.0,72,1934,8,2876643,0,39952,40575
3,4.0,97,1891,1,4191102,0,43206,44189
3,3.0,101,1928,1,4095045,0,40544,44189
3,2.0,54,1912,1,2173913,0,40256,44189
3,4.0,99,1885,5,4575328,0,46215,45759
3,4.0,120,1967,40,3842264,0,32018,34035
3,3.0,79,1902,1,3533872,0,44732,44189
3,2.0,47,1897,1,2034883,0,43295,44189
3,2.0,67,1898,1,2098078,0,31314,44189
3,2.0,48,1899,1,1789686,0,37285,44189
3,3.0,75,1969,2,2932254,0,39096,37211
3,4.0,103,1961,32,3741152,0,36321,35933
3,4.0,97,2016,26,4969666,0,51233,46240
3,3.0,106,2022,13,6774519,0,63910,49653
3,2.0,55,1873,5,2477249,0,45040,45759
3,2.0,55,2004,3,2120829,0,38560,42193
3,3.0,100,1937,80,5346309,0,53463,47219
3,4.0,100,1937,80,5346309,0,53463,47219
3,2.0,51,1888,1,3083923,0,60468,44189
3,3.0,106,2022,0,5965621,0,56279,47731
3,3.0,64,1938,1,2224469,0,34757,44189
3,4.0,116,1937,1,5232558,0,45108,44189
3,4.0,110,2016,26,5030333,0,45730,46240
3,2.0,98,2022,13,5156723,0,52618,49653
3,3.0,72,2015,54,2249747,6,31245,29959
3,2.0,72,1936,1,2527805,0,35108,44189
3,2.0,56,1901,1,2224469,0,39721,44189
3,2.0,61,2023,5,2982810,0,48897,45759
3,3.0,73,1970,29,3235591,0,44322,42944
3,2.0,56,1982,1,2355915,0,42069,44189
3,2.0,92,2013,0,3387259,0,36817,47731
3,2.0,68,1938,32,2366026,0,34793,35933
3,2.0,54,1943,4,1769464,0,32767,32232
3,4.0,100,1901,1,4145601,0,41456,44189
3,3.0,86,2017,81,2578361,0,29980,33365
3,2.0,72,1890,5,2425682,0,33689,45759
3,4.0,100,1902,5,4853387,0,48533,45759
3,4.0,86,1912,1,4120323,0,47910,44189
3,5.0,118,2020,1,4246713,0,35988,44189
3,3.0,97,2019,20,5556117,0,57279,51831
3,4.0,91,1946,82,3033367,0,33333,30889
3,3.0,98,1932,1,3791708,0,38690,44189
3,2.0,77,2013,0,3185035,0,41364,47731
3,3.0,68,2011,21,3402426,0,50035,47239
3,1.0,61,1899,1,2173913,0,35637,44189
3,4.0,79,2006,53,2426693,0,30716,30365
3,4.0,117,1970,9,2275025,0,19443,25860
3,3.0,72,2017,1,3435793,0,47718,44189
3,2.0,86,2017,1,4309908,0,50114,44189
3,2.0,71,2022,20,2730030,0,38450,51831
3,3.0,86,2017,0,4014155,0,46675,47731
3,2.0,69,1930,8,3033367,0,43961,40575
3,2.0,74,1933,8,2780586,0,37575,40575
3,2.0,49,1895,5,2522750,0,51484,45759
3,2.0,49,1962,3,1895854,0,38690,42193
3,4.0,114,1897,1,3134479,0,27494,44189
3,3.0,83,2010,46,2576339,0,31039,29184
3,3.0,99,2014,0,5738119,0,57960,47731
3,3.0,93,1990,83,1804853,8,19406,19932
3,3.0,98,1891,1,3993933,0,40754,44189
3,5.0,108,1876,3,3437815,0,31831,42193
3,2.0,59,1938,1,2173913,0,36845,44189
3,3.0,84,2017,1,3614762,0,43032,44189
3,3.0,106,2012,84,3154701,0,29760,31799
3,2.0,55,2023,5,2881698,0,52394,45759
3,3.0,90,2013,0,3513650,0,39040,47731
3,2.0,60,2022,0,3210313,0,53504,47731
3,3.0,93,1935,8,3334681,0,35856,40575
3,2.0,78,2005,1,3008088,0,38565,44189
3,3.0,84,1933,1,3840242,0,45716,44189
3,4.0,107,1997,60,4888776,0,45688,45454
3,3.0,123,2018,73,5131445,0,41718,45672
3,3.0,69,2011,21,3235591,0,46891,47239
3,2.0,69,1992,85,1989888,0,28838,29069
3,4.0,128,1929,8,6723963,0,52530,40575
3,3.0,86,1938,32,3033367,0,35270,35933
3,2.0,57,1941,1,2477249,0,43460,44189
3,2.0,74,1933,8,2831142,0,38257,40575
3,2.0,61,1896,1,2644084,0,43344,44189
3,3.0,119,2014,0,5826592,0,48962,47731
3,3.0,76,1962,28,2224469,0,29268,26673
3,3.0,62,1928,1,2982810,0,48109,44189
3,4.0,111,2017,81,3473205,0,31289,33365
3,4.0,103,1934,8,3741152,0,36321,40575
3,2.0,64,1938,1,2123356,0,33176,44189
3,4.0,108,1908,5,6825075,0,63195,45759
3,2.0,78,2017,1,3892821,0,49906,44189
3,2.0,68,1955,76,2755308,0,40518,45213
3,2.0,69,1937,8,2679474,0,38832,40575
3,3.0,70,1890,5,3412537,0,48750,45759
3,3.0,85,1968,10,1971688,0,23196,31481
3,3.0,69,2013,21,3185035,0,46159,47239
3,3.0,74,1968,86,1798786,0,24307,23828
3,2.0,62,1900,3,2325581,0,37508,42193
3,3.0,85,2019,20,4600606,0,54124,51831
3,2.0,63,1995,1,2780586,0,44135,44189
3,3.0,80,1908,5,2930232,0,36627,45759
3,3.0,59,1943,51,2573306,0,43614,38573
3,6.0,190,1910,41,11122345,0,58537,48098
3,3.0,93,1930,1,3336703,0,35877,44189
3,2.0,56,1901,1,2487360,0,44416,44189
3,2.0,80,2021,0,4093023,0,51162,47731
3,1.0,52,1966,1,1951466,0,37527,44189
3,4.0,157,2019,1,8746208,0,55707,44189
3,2.0,66,1948,11,2047522,0,31022,34667
3,2.0,57,1875,5,2325581,0,40798,45759
3,3.0,82,1948,11,2477249,0,30210,34667
3,3.0,98,1931,1,3614762,0,36884,44189
3,3.0,105,1932,1,4600606,0,43814,44189
3,3.0,105,1910,5,4903943,0,46703,45759
3,2.0,49,1907,5,2451971,0,50039,45759
3,2.0,58,1933,1,1870576,0,32250,44189
3,3.0,95,1928,1,4024266,0,42359,44189
3,3.0,73,1950,10,2810920,0,38505,31481
3,2.0,72,1934,1,2912032,0,40444,44189
3,1.0,103,2003,1,4651162,0,45156,44189
3,4.0,99,2009,87,2072800,9,20937,22782
3,3.0,73,1930,1,3159757,0,43284,44189
3,3.0,101,2016,0,3943377,0,39042,47731
3,2.0,56,1896,5,2714863,0,48479,45759
3,2.0,58,2017,1,2300303,0,39660,44189
3,4.0,255,2022,20,14155712,0,55511,51831
3,2.0,59,1920,1,2674418,0,45328,44189
3,2.0,54,1897,5,2477249,0,45874,45759
3,2.0,65,1929,8,3394843,0,52227,40575
3,2.0,52,1902,1,2537917,0,48805,44189
3,3.0,86,1938,32,2325581,0,27041,35933
3,2.0,54,1918,3,2275025,0,42129,42193
3,2.0,66,1890,15,1845298,0,27958,37312
3,2.0,56,1935,8,2396359,0,42791,40575
3,3.0,95,1913,5,4905460,0,51635,45759
3,2.0,67,1966,1,2641557,0,39425,44189
3,2.0,53,1948,1,2755308,0,51986,44189
3,2.0,77,2013,0,2527805,0,32828,47731
3,2.0,57,1899,5,2879676,0,50519,45759
3,3.0,94,1971,44,2829120,0,30096,26806
3,2.0,60,1936,1,2123356,0,35389,44189
3,3.0,64,1935,1,2436804,0,38074,44189
3,3.0,78,1897,5,4042467,0,51826,45759
3,3.0,69,1954,15,2244691,0,32530,37312
3,2.0,47,1896,1,1804853,0,38400,44189
3,3.0,121,1933,15,6926188,0,57240,37312
3,3.0,103,2016,0,4373104,0,42457,47731
3,2.0,60,2022,0,3536905,0,58948,47731
3,2.0,56,1901,1,1995955,0,35642,44189
3,2.0,68,1935,8,3230535,0,47507,40575
3,3.0,69,2011,21,3245702,0,47038,47239
3,2.0,53,1900,5,2285136,0,43115,45759
3,2.0,64,1917,1,2780586,0,43445,44189
3,3.0,82,1948,11,2578361,0,31442,34667
3,4.0,189,2022,13,12335692,0,65267,49653
3,2.0,58,2013,21,2628918,0,45325,47239
3,2.0,50,1913,5,2474798,0,49495,45759
3,1.0,48,1851,1,2167338,0,45152,44189
3,2.0,47,1896,5,2835181,0,60322,45759
3,3.0,88,1912,1,4228830,0,48054,44189
3,2.0,46,1903,5,2590725,0,56319,45759
3,3.0,93,1976,78,2772177,0,29807,38935
3,3.0,102,2017,0,5035282,0,49364,47731
3,2.0,56,1896,5,2419354,0,43202,45759
3,3.0,108,2013,21,5493951,0,50868,47239
3,2.0,54,1897,1,2026209,0,37522,44189
3,2.0,49,2017,1,2419354,0,49373,44189
3,1.0,115,2022,27,4007056,3,34843,31190
3,3.0,78,2023,5,4032258,0,51695,45759
3,2.0,71,1935,8,2469758,0,34785,40575
3,2.0,64,1934,1,2197580,0,34336,44189
3,3.0,69,2013,21,3125000,0,45289,47239
3,2.0,57,1947,4,1990927,0,34928,32232
3,3.0,79,1918,1,2820564,0,35702,44189
3,2.0,53,2017,1,2570564,0,48501,44189
3,3.0,71,1927,1,2923387,0,41174,44189
3,2.0,56,1896,5,2820564,0,50366,45759
3,4.0,103,1936,88,3881048,0,37679,31976
3,3.0,72,1931,1,3629032,0,50403,44189
3,3.0,123,2019,20,8618951,0,70072,51831
3,2.0,60,2022,0,3175403,0,52923,47731
3,3.0,75,1930,1,3629032,0,48387,44189
3,3.0,100,1898,5,3855846,0,38558,45759
3,3.0,75,2017,1,3526209,0,47016,44189
3,2.0,52,2014,21,2358870,0,45362,47239
3,3.0,70,1910,5,3497983,0,49970,45759
3,2.0,47,1900,5,2268145,0,48258,45759
3,2.0,58,2017,5,2696572,0,46491,45759
3,2.0,52,2017,1,2116935,0,40709,44189
3,3.0,72,1896,1,3175403,0,44102,44189
3,2.0,70,1950,10,2469758,0,35282,31481
3,2.0,58,1920,1,2696572,0,46491,44189
3,3.0,75,1885,1,3528225,0,47042,44189
3,3.0,67,1901,1,2772177,0,41375,44189
3,4.0,101,1902,5,4846774,0,47986,45759
3,4.0,135,2022,13,7560483,0,56003,49653
3,2.0,62,1894,1,2343750,0,37802,44189
3,2.0,70,2009,6,2192540,0,31321,35867
3,2.0,74,1907,5,4329637,0,58508,45759
3,3.0,107,1899,6,4485887,0,41923,35867
3,2.0,54,1988,3,2268145,0,42002,42193
3,3.0,90,1904,5,4133064,0,45922,45759
3,3.0,91,1908,5,4133064,0,45417,45759
3,2.0,66,1938,4,2116935,0,32074,32232
3,3.0,97,2017,0,3629032,0,37412,47731
3,3.0,110,2022,13,6048387,0,54984,49653
3,3.0,88,1893,1,3150201,0,35797,44189
3,2.0,55,1931,1,2091733,0,38031,44189
3,2.0,69,1896,1,2923387,0,42366,44189
3,3.0,76,1906,5,3251008,0,42776,45759
3,2.0,126,2021,0,5897177,0,46802,47731
3,3.0,86,2020,1,3906250,0,45421,44189
3,2.0,54,1967,15,1880040,0,34815,37312
3,4.0,90,1887,1,3881048,0,43121,44189
3,2.0,109,1898,1,4611895,0,42310,44189
3,3.0,84,1933,1,3296370,0,39241,44189
3,3.0,70,2015,1,2847782,0,40682,44189
3,2.0,55,2013,21,2291330,0,41660,47239
3,3.0,77,1895,1,3603830,0,46802,44189
3,3.0,84,1897,5,4334677,0,51602,45759
3,2.0,58,1929,1,2429435,0,41886,44189
3,3.0,73,1927,1,3377016,0,46260,44189
3,3.0,91,1926,63,3830645,0,42094,43025
3,2.0,46,1938,32,2066532,0,44924,35933
3,3.0,64,1903,5,3175403,0,49614,45759
3,3.0,82,2005,1,3623991,0,44194,44189
3,3.0,120,2017,73,6320564,0,52671,45672
3,4.0,103,2016,26,5292338,0,51381,46240
3,2.0,69,1992,85,1900201,0,27538,29069
3,2.0,67,1900,5,2817540,0,42052,45759
3,3.0,82,1930,1,3467741,0,42289,44189
3,3.0,99,1938,5,4082661,0,41238,45759
3,2.0,71,1935,8,2709677,0,38164,40575
3,4.0,100,1899,5,4889112,0,48891,45759
3,3.0,86,1906,5,4334677,0,50403,45759
3,3.0,77,2017,0,3165322,0,41107,47731
3,2.0,65,1886,5,2721774,0,41872,45759
3,2.0,51,1950,15,1764112,0,34589,37312
3,4.0,97,1967,89,1764112,0,18186,21564
3,4.0,110,1898,1,4899193,0,44537,44189
3,2.0,56,1936,3,1965725,0,35101,42193
3,3.0,79,2012,0,3377016,0,42746,47731
3,3.0,75,2015,54,2217741,6,29569,29959
3,4.0,96,1939,15,2872983,0,29926,37312
3,2.0,53,2017,1,2167338,0,40893,44189
3,3.0,77,1934,1,2822580,0,36656,44189
3,3.0,86,1933,6,2520161,0,29303,35867
3,3.0,91,2016,0,3828629,0,42072,47731
3,3.0,88,2011,59,3573588,0,40608,37267
3,2.0,52,1917,5,2620967,0,50403,45759
3,3.0,88,1971,35,2217741,0,25201,25664
3,2.0,62,1933,6,2268145,0,36582,35867
3,3.0,106,2022,0,7560483,0,71324,47731
3,3.0,84,1917,5,3578629,0,42601,45759
3,3.0,106,2022,0,5745967,0,54206,47731
3,3.0,126,2017,0,7711693,0,61203,47731
3,5.0,145,2013,0,5468750,0,37714,47731
3,2.0,49,2022,20,2872983,0,58632,51831
3,3.0,135,2000,19,5038306,0,37320,31584
3,2.0,55,1900,5,2434475,0,44263,45759
3,2.0,60,1930,1,2288306,0,38138,44189
3,5.0,129,1984,1,5141129,0,39852,44189
3,4.0,125,1875,5,5038306,0,40306,45759
3,3.0,136,2017,0,6955645,0,51144,47731
3,2.0,52,2014,21,2545362,0,48948,47239
3,3.0,72,1890,1,3397177,0,47182,44189
3,4.0,88,1899,5,4158266,0,47253,45759
3,2.0,52,2007,6,1890120,0,36347,35867
3,4.0,96,2020,1,4612903,0,48050,44189
3,3.0,77,2017,0,3326612,0,43202,47731
3,2.0,140,1910,41,9324596,0,66603,48098
3,2.0,56,1958,1,2192540,0,39152,44189
3,3.0,74,1938,75,2570564,0,34736,33902
3,3.0,114,2021,0,5625000,0,49341,47731
3,2.0,58,1926,1,2394153,0,41278,44189
3,3.0,68,1894,76,2217741,0,32612,45213
3,4.0,78,1898,1,2970766,0,38086,44189
3,4.0,99,1934,1,6905241,0,69748,44189
3,4.0,100,1845,1,3981854,0,39818,44189
3,3.0,91,1977,44,3049395,0,33509,26806
3,3.0,69,1898,5,3251008,0,47115,45759
3,2.0,54,1955,15,2031250,0,37614,37312
3,3.0,68,1920,1,3276209,0,48179,44189
3,2.0,71,1938,6,1953125,0,27508,35867
3,3.0,107,2016,0,3931451,0,36741,47731
3,3.0,83,1969,90,2318548,4,27933,23924
3,3.0,71,1900,1,2973790,0,41884,44189
3,3.0,89,2017,5,4606854,0,51762,45759
3,3.0,117,2018,73,5690524,0,48636,45672
3,2.0,62,1940,51,2318548,0,37395,38573
3,3.0,103,2005,1,4007056,0,38903,44189
3,2.0,67,1940,1,2520161,0,37613,44189
3,3.0,84,1934,8,3578629,0,42601,40575
3,2.0,44,1900,1,2268145,0,51548,44189
3,3.0,68,2014,21,3225806,0,47437,47239
3,3.0,93,2006,47,1814516,5,19510,20853
3,2.0,53,1917,5,2419354,0,45648,45759
3,2.0,56,1918,3,2696572,0,48152,42193
3,2.0,60,2017,5,3324596,0,55409,45759
3,3.0,100,1950,10,3175403,0,31754,31481
3,2.0,56,1898,1,2820564,0,50366,44189
3,2.0,46,1897,1,2268145,0,49307,44189
3,5.0,129,1884,1,4082661,0,31648,44189
3,4.0,108,1937,8,4128024,0,38221,40575
3,3.0,100,2019,20,4385080,0,43850,51831
3,4.0,125,2019,3,6046370,0,48370,42193
3,2.0,88,2017,0,4889112,0,55557,47731
3,4.0,120,1967,40,4131048,0,34425,34035
3,3.0,90,1976,91,3074596,0,34161,32539
3,3.0,83,1970,35,1862903,0,22444,25664
3,2.0,58,1968,4,1880040,0,32414,32232
3,2.0,102,2017,0,4889112,0,47932,47731
3,2.0,68,1951,10,2192540,0,32242,31481
3,3.0,83,1950,10,2918346,0,35160,31481
3,3.0,83,1950,10,2469758,0,29756,31481
3,2.0,51,1928,1,2618951,0,51351,44189
3,2.0,58,1950,15,2096774,0,36151,37312
3,5.0,120,2023,16,4939516,0,41162,40642
3,3.0,107,2021,0,5166330,0,48283,47731
3,3.0,79,1879,5,4385080,0,55507,45759
3,2.0,62,1928,1,2822580,0,45525,44189
3,3.0,79,1918,1,3276209,0,41470,44189
3,3.0,87,1935,5,3603830,0,41422,45759
3,4.0,137,2022,13,6527217,0,47643,49653
3,2.0,68,1983,2,2217741,0,32612,37211
3,3.0,81,1910,5,4609879,0,56911,45759
3,4.0,106,2002,43,3351814,0,31619,25348
3,2.0,64,1945,75,2014112,0,31469,33902
3,2.0,74,1895,1,3175403,0,42910,44189
3,3.0,85,1984,1,3543346,0,41685,44189
3,3.0,75,1946,82,2182459,0,29098,30889
3,3.0,78,2012,0,4030241,0,51669,47731
3,4.0,100,1967,89,1814516,0,18145,21564
3,3.0,70,1950,10,1965725,0,28081,31481
3,2.0,62,1905,5,2822580,0,45525,45759
3,2.0,55,2004,3,1827116,0,33219,42193
3,2.0,67,1926,1,2837701,0,42352,44189
3,2.0,64,1916,1,2570564,0,40164,44189
3,3.0,76,2001,16,3527217,0,46410,40642
3,2.0,80,2020,1,3526209,0,44077,44189
3,3.0,128,2013,0,4233870,0,33076,47731
3,3.0,83,1969,3,3326612,0,40079,42193
3,2.0,65,2019,3,2993951,0,46060,42193
3,3.0,89,1947,4,3286290,0,36924,32232
3,3.0,53,1887,1,2268145,0,42794,44189
3,3.0,68,2009,45,2217741,0,32612,36391
3,2.0,61,1900,1,3296370,0,54038,44189
3,3.0,123,1978,44,3251008,0,26430,26806
3,2.0,71,1912,1,2671370,0,37623,44189
3,3.0,84,1913,5,3578629,0,42601,45759
3,2.0,52,1900,1,2207661,0,42454,44189
3,3.0,87,2022,20,4183467,0,48085,51831
3,5.0,120,2023,16,5136088,0,42800,40642
3,3.0,75,1900,1,2656250,0,35416,44189
3,3.0,77,1960,50,2041330,0,26510,27822
3,2.0,69,1957,4,1799395,0,26077,32232
3,2.0,67,1938,32,2014112,0,30060,35933
3,3.0,79,1997,65,2419354,0,30623,27997
3,3.0,112,2022,0,6244959,0,55758,47731
3,3.0,116,2011,21,5962701,0,51402,47239
3,3.0,74,1928,1,3523185,0,47609,44189
3,3.0,72,1955,15,2444556,0,33951,37312
3,2.0,66,2022,0,3679435,0,55748,47731
3,3.0,75,1969,2,2540322,0,33870,37211
3,2.0,55,1886,1,2671370,0,48569,44189
3,3.0,73,1902,1,3291330,0,45086,44189
3,3.0,91,1929,8,4798387,0,52728,40575
3,2.0,55,2004,3,2106854,0,38306,42193
3,2.0,71,1988,3,2041330,0,28751,42193
3,2.0,71,1950,10,2419354,0,34074,31481
3,2.0,64,1945,75,1789314,0,27957,33902
3,2.0,70,1966,52,2116935,0,30241,36405
3,2.0,111,1976,91,3629032,0,32693,32539
3,3.0,75,1969,2,3119959,0,41598,37211
3,2.0,61,1933,1,2268145,0,37182,44189
3,3.0,103,2019,20,5942540,0,57694,51831
3,2.0,73,1938,5,2847782,0,39010,45759
3,3.0,86,1950,10,2570564,0,29890,31481
3,3.0,81,1918,1,2898185,0,35779,44189
3,3.0,96,1909,1,3629032,0,37802,44189
3,3.0,90,1997,60,3981854,0,44241,45454
3,3.0,76,1966,1,2631048,0,34618,44189
3,3.0,76,1970,29,3150201,0,41449,42944
3,4.0,91,1946,82,2419354,0,26585,30889
3,4.0,116,1910,5,5794354,0,49950,45759
3,4.0,110,2016,26,4813508,0,43759,46240
3,3.0,96,1934,8,3588709,0,37382,40575
3,2.0,77,1882,5,2898185,0,37638,45759
3,2.0,59,1935,1,2167338,0,36733,44189
3,2.0,59,1920,1,2670362,0,45260,44189
3,3.0,99,1976,1,4586693,0,46329,44189
3,4.0,127,1933,8,4334677,0,34131,40575
3,3.0,79,1905,5,3931451,0,49765,45759
3,2.0,72,1912,66,2419354,0,33601,45904
3,3.0,132,2022,0,5594758,0,42384,47731
3,3.0,72,1900,1,3981854,0,55303,44189
3,4.0,110,1897,1,3931451,0,35739,44189
3,3.0,88,2014,66,2822580,0,32074,45904
3,3.0,107,2014,0,4788306,0,44750,47731
3,3.0,65,1900,5,3125000,0,48076,45759
3,4.0,202,2017,0,12096774,0,59884,47731
3,2.0,56,1947,75,2041330,0,36451,33902
3,2.0,66,1935,8,2822580,0,42766,40575
3,2.0,66,2007,1,2701612,0,40933,44189
3,3.0,82,2001,16,3175403,0,38723,40642
3,2.0,67,1935,5,2923387,0,43632,45759
3,5.0,134,1897,5,5745967,0,42880,45759
3,3.0,96,1945,75,2832661,0,29506,33902
3,4.0,99,1900,3,3654233,0,36911,42193
3,3.0,113,2022,0,5796370,0,51294,47731
3,4.0,96,1936,1,4183467,0,43577,44189
3,4.0,118,1967,40,3251008,0,27550,34035
3,3.0,69,2013,21,3301411,0,47845,47239
3,4.0,98,2022,20,5186491,0,52923,51831
3,3.0,97,2018,1,4687500,0,48324,44189
3,4.0,97,1898,1,4531250,0,46713,44189
3,3.0,76,1968,4,2414314,0,31767,32232
3,3.0,76,1901,66,2721774,0,35812,45904
3,3.0,94,2022,20,5141129,0,54692,51831
3,2.0,59,2017,5,3205645,0,54332,45759
3,3.0,112,2022,0,6244959,0,55758,47731
3,3.0,69,2013,21,2872983,0,41637,47239
3,3.0,69,2011,21,3175403,0,46020,47239
3,2.0,61,2012,0,2772177,0,45444,47731
3,3.0,77,2022,13,4032258,0,52366,49653
3,2.0,62,1933,1,2595766,0,41866,44189
3,3.0,68,1900,1,2520161,0,37060,44189
3,3.0,77,1930,1,3160282,0,41042,44189
3,2.0,72,1935,5,2721774,0,37802,45759
3,3.0,73,1880,3,2963709,0,40597,42193
3,2.0,60,1920,1,2646169,0,44102,44189
3,3.0,101,2020,41,6648185,0,65823,48098
3,2.0,53,1902,1,2116935,0,39941,44189
3,2.0,60,2017,5,2898185,0,48302,45759
3,3.0,84,2022,20,4193548,0,49922,51831
3,3.0,87,1929,1,4027217,0,46289,44189
3,3.0,81,1920,1,2822580,0,34845,44189
3,2.0,66,1931,8,3324596,0,50371,40575
3,2.0,63,1917,1,3009072,0,47762,44189
3,3.0,169,2022,13,10383064,0,61437,49653
3,2.0,65,1909,1,3276209,0,50403,44189
3,6.0,173,1908,5,8518145,0,49236,45759
3,2.0,49,2017,1,2202620,0,44950,44189
3,3.0,104,2013,0,3779233,0,36338,47731
3,3.0,107,2014,0,4687500,0,43807,47731
3,2.0,76,1976,9,1782258,0,23450,25860
3,2.0,75,1930,8,3225806,0,43010,40575
